회원번호,조합원상태,주소,성별,연령,배송서비스신청여부,모바일알람여부,Gold_member,구매횟수,최근구매일자,총구매금액,연령대
429806912,정상회원,수지구-상현동,남,35.0,미신청,.,normal,3.0,2022-02-06,21729.0,30대
429916416,정상회원,서울 강남구-기타,여,58.0,미신청,.,normal,2.0,2022-09-07,26993.0,50대
430183680,정상회원,기흥구-영덕동,여,48.0,미신청,.,normal,2.0,2022-01-01,15231.0,40대
430198528,정상회원,수지구-풍덕천동,여,76.0,미신청,.,normal,50.0,2022-10-18,565060.0,70대
430282048,정상회원,수지구-풍덕천동,여,46.0,미신청,수신,normal,86.0,2022-10-22,793028.0,40대
430465792,정상회원,수지구-풍덕천동,여,60.0,미신청,.,normal,41.0,2022-10-19,263766.0,60대
430558592,정상회원,수지구-풍덕천동,여,38.0,미신청,.,normal,2.0,2022-09-14,30440.0,30대
430725632,정상회원,수지구-풍덕천동,여,46.0,미신청,.,normal,47.0,2022-10-22,363448.0,40대
430931648,정상회원,수지구-풍덕천동,여,40.0,미신청,.,normal,5.0,2022-10-09,29291.0,40대
430933504,탈퇴처리중,수지구-성복동,여,68.0,미신청,.,normal,19.0,2022-10-30,153440.0,60대
430963200,정상회원,수지구-성복동,여,73.0,미신청,.,normal,31.0,2022-10-30,213172.0,70대
431059712,정상회원,기타-보라동,여,44.0,미신청,.,normal,33.0,2022-04-24,298265.0,40대
431096832,정상회원,기타-기타,여,43.0,미신청,.,normal,1.0,2022-06-06,3829.0,40대
431349248,정상회원,수지구-신봉동,여,47.0,미신청,.,normal,4.0,2022-10-19,44223.0,40대
431403072,정상회원,기타-기타,여,48.0,미신청,.,normal,2.0,2022-06-24,7753.0,40대
431564544,정상회원,수지구-신봉동,여,70.0,미신청,.,normal,4.0,2022-10-21,13209.0,70대
431839232,정상회원,수지구-풍덕천동,여,85.0,미신청,.,normal,3.0,2022-10-26,26037.0,80대
431872640,정상회원,수지구-성복동,여,66.0,신청,.,normal,93.0,2022-10-21,1239375.0,60대
432113920,정상회원,수지구-풍덕천동,여,42.0,미신청,.,normal,34.0,2022-10-10,342681.0,40대
432227136,정상회원,서울 강남구-기타,여,51.0,미신청,.,normal,3.0,2022-08-28,33502.0,50대
432314368,정상회원,수지구-풍덕천동,남,73.0,미신청,.,normal,8.0,2022-08-11,99454.0,70대
432446144,정상회원,수지구-상현동,여,74.0,미신청,.,normal,13.0,2022-06-20,134583.0,70대
432659584,정상회원,수지구-풍덕천동,남,50.0,미신청,.,normal,28.0,2022-10-28,314598.0,50대
432860032,정상회원,분당구-판교동,여,41.0,신청,.,normal,11.0,2022-09-20,266391.0,40대
432867456,정상회원,분당구-삼평동,여,46.0,미신청,.,normal,1.0,2022-03-24,21059.0,40대
432880448,정상회원,수지구-성복동,여,68.0,신청,.,normal,41.0,2022-09-30,476781.0,60대
432982528,정상회원,기타-기타,여,66.0,미신청,.,normal,1.0,2022-03-11,4595.0,60대
433121728,정상회원,수지구-성복동,여,40.0,미신청,.,normal,43.0,2022-10-20,426989.0,40대
433125440,정상회원,분당구-판교동,여,64.0,미신청,.,normal,1.0,2022-03-12,5743.0,60대
433301760,정상회원,기타-기타,여,33.0,미신청,.,normal,1.0,2022-06-29,4595.0,30대
433359296,정상회원,분당구-구미동,여,50.0,미신청,.,normal,3.0,2022-08-31,19719.0,50대
433517056,정상회원,수지구-상현동,여,40.0,미신청,.,normal,1.0,2022-04-23,32162.0,40대
433830720,정상회원,분당구-판교동,여,38.0,미신청,.,normal,1.0,2022-10-07,4020.0,30대
434125824,정상회원,수지구-상현동,여,49.0,미신청,.,normal,2.0,2022-01-26,7466.0,40대
43426688,정상회원,수지구-상현동,여,55.0,미신청,수신,normal,147.0,2022-10-28,1774183.0,50대
434281728,정상회원,수지구-동천동,남,50.0,미신청,수신,normal,133.0,2022-10-28,1812380.0,50대
434291008,정상회원,기타-기타,여,64.0,미신청,.,normal,130.0,2022-08-16,1365468.0,60대
434495168,정상회원,수지구-풍덕천동,여,46.0,미신청,.,normal,9.0,2022-08-29,121331.0,40대
434578688,정상회원,수지구-풍덕천동,여,43.0,미신청,수신,normal,201.0,2022-10-27,1442535.0,40대
434786560,정상회원,분당구-판교동,여,53.0,신청,.,normal,53.0,2022-10-26,493460.0,50대
434831104,정상회원,분당구-판교동,여,61.0,미신청,.,normal,1.0,2022-03-13,16273.0,60대
434844096,정상회원,기타-기타,여,40.0,미신청,.,normal,2.0,2022-04-05,33502.0,40대
434944320,정상회원,수지구-풍덕천동,여,52.0,미신청,.,normal,24.0,2022-10-17,389104.0,50대
435059392,정상회원,기타-기타,여,61.0,미신청,.,normal,25.0,2022-10-23,204839.0,60대
435102080,정상회원,수지구-동천동,여,47.0,미신청,.,normal,1.0,2022-10-21,3829.0,40대
435167040,정상회원,서울 강남구-기타,여,69.0,미신청,.,normal,2.0,2022-02-13,11295.0,60대
435274688,정상회원,수지구-상현동,여,53.0,미신청,.,normal,1.0,2022-04-17,248874.0,50대
435378624,정상회원,분당구-판교동,여,63.0,미신청,.,normal,2.0,2022-02-01,36852.0,60대
435655168,정상회원,분당구-판교동,여,49.0,미신청,.,normal,1.0,2022-08-29,32162.0,40대
435955840,정상회원,수지구-풍덕천동,여,44.0,미신청,.,normal,3.0,2022-09-20,31971.0,40대
436013376,정상회원,분당구-판교동,여,50.0,미신청,.,normal,5.0,2022-02-22,32736.0,50대
436215680,정상회원,수지구-신봉동,여,71.0,미신청,.,normal,11.0,2022-08-26,205704.0,70대
436382720,정상회원,수지구-신봉동,여,62.0,미신청,.,normal,8.0,2022-10-15,70833.0,60대
436675968,정상회원,수지구-신봉동,여,51.0,미신청,.,normal,1.0,2022-10-10,23356.0,50대
436681536,정상회원,수지구-풍덕천동,여,51.0,미신청,수신,VIP,571.0,2022-10-30,9559980.0,50대
436683392,정상회원,수지구-성복동,여,50.0,미신청,수신,normal,3.0,2022-09-22,28907.0,50대
436739072,정상회원,수지구-동천동,여,46.0,미신청,.,normal,22.0,2022-08-30,225137.0,40대
436818880,정상회원,수지구-풍덕천동,여,48.0,미신청,.,normal,9.0,2022-09-11,318080.0,40대
436939520,정상회원,수지구-신봉동,여,42.0,미신청,.,normal,8.0,2022-07-25,65856.0,40대
437076864,정상회원,중원구-하대원동,여,40.0,신청,.,normal,31.0,2022-10-30,338680.0,40대
437084288,정상회원,수지구-풍덕천동,여,48.0,미신청,.,normal,11.0,2022-10-14,149431.0,40대
437160384,정상회원,수지구-성복동,여,67.0,미신청,.,normal,103.0,2022-10-23,876454.0,60대
437193792,정상회원,기타-기타,여,39.0,미신청,.,normal,42.0,2022-10-22,425670.0,30대
437288448,정상회원,수지구-상현동,여,44.0,미신청,.,normal,11.0,2022-10-14,409589.0,40대
437345984,정상회원,수지구-풍덕천동,여,45.0,미신청,.,normal,11.0,2022-10-15,81553.0,40대
437422080,정상회원,수지구-풍덕천동,여,42.0,미신청,수신,normal,133.0,2022-10-23,1441197.0,40대
437490752,정상회원,분당구-정자동,여,45.0,미신청,.,normal,2.0,2022-07-27,18761.0,40대
437509312,정상회원,수지구-풍덕천동,여,43.0,미신청,.,normal,13.0,2022-10-29,116435.0,40대
437540864,정상회원,수지구-풍덕천동,여,79.0,미신청,.,normal,43.0,2022-10-12,308390.0,70대
437552000,정상회원,수지구-풍덕천동,여,66.0,미신청,.,normal,13.0,2022-10-23,161098.0,60대
437598400,정상회원,수지구-신봉동,여,52.0,미신청,수신,normal,1.0,2022-06-15,10146.0,50대
437624384,정상회원,수지구-풍덕천동,여,39.0,미신청,.,normal,9.0,2022-09-05,113525.0,30대
437793280,정상회원,수원 영통구-기타,여,39.0,미신청,.,normal,1.0,2022-07-27,3829.0,30대
437835968,정상회원,수원 장안구-기타,여,63.0,미신청,.,normal,1.0,2022-06-05,8423.0,60대
437884224,정상회원,수지구-죽전동,여,41.0,미신청,.,normal,6.0,2022-06-24,36852.0,40대
437939904,정상회원,수지구-풍덕천동,여,51.0,미신청,.,normal,7.0,2022-08-30,105102.0,50대
437967744,정상회원,수지구-풍덕천동,여,47.0,미신청,.,normal,4.0,2022-02-23,23644.0,40대
438105088,정상회원,수지구-동천동,남,53.0,미신청,.,normal,6.0,2022-08-03,40968.0,50대
438112512,정상회원,수지구-풍덕천동,여,44.0,미신청,.,normal,29.0,2022-10-08,236424.0,40대
438235008,정상회원,화성-기타,여,42.0,미신청,.,normal,1.0,2022-07-10,4020.0,40대
438459584,정상회원,수지구-풍덕천동,여,50.0,신청,.,normal,52.0,2022-09-12,474340.0,50대
438543104,정상회원,분당구-판교동,여,50.0,미신청,.,normal,11.0,2022-09-08,108930.0,50대
43872128,정상회원,기타-기타,여,58.0,미신청,.,normal,3.0,2022-08-25,31970.0,50대
438814080,정상회원,수지구-풍덕천동,여,69.0,미신청,.,normal,285.0,2022-10-24,2852221.0,60대
439007104,정상회원,수지구-상현동,여,38.0,신청,.,normal,93.0,2022-10-23,1049212.0,30대
439040512,정상회원,수지구-풍덕천동,여,45.0,미신청,.,normal,13.0,2022-10-13,200917.0,40대
439059072,정상회원,서울 강남구-기타,여,60.0,미신청,.,normal,1.0,2022-08-01,26802.0,60대
43924096,정상회원,분당구-분당동,여,52.0,미신청,.,normal,4.0,2022-10-16,117927.0,50대
439372736,정상회원,수지구-풍덕천동,여,75.0,미신청,.,normal,26.0,2022-10-03,345936.0,70대
439515648,정상회원,수지구-성복동,여,44.0,미신청,.,normal,3.0,2022-10-04,80788.0,40대
439536064,정상회원,수지구-풍덕천동,여,45.0,미신청,수신,normal,118.0,2022-10-29,1077323.0,40대
439665984,정상회원,수지구-동천동,여,41.0,미신청,.,normal,10.0,2022-10-17,86626.0,40대
439743936,정상회원,수지구-동천동,여,41.0,미신청,.,normal,3.0,2022-02-22,35609.0,40대
439768064,정상회원,수지구-신봉동,여,44.0,미신청,.,normal,60.0,2022-10-21,244453.0,40대
440207936,정상회원,수지구-풍덕천동,여,56.0,미신청,.,normal,35.0,2022-10-29,240304.0,50대
440239488,정상회원,분당구-판교동,여,58.0,미신청,수신,normal,1.0,2022-06-21,5169.0,50대
440272896,정상회원,기타-기타,여,40.0,미신청,.,normal,81.0,2022-10-28,715230.0,40대
440302592,정상회원,분당구-정자동,여,72.0,미신청,수신,normal,5.0,2022-08-11,35417.0,70대
440319296,정상회원,기타-기타,여,48.0,미신청,.,normal,8.0,2022-07-22,68247.0,40대
440614400,정상회원,기타-기타,여,45.0,미신청,.,normal,5.0,2022-08-12,76959.0,40대
440675648,정상회원,기타-기타,여,55.0,미신청,.,normal,6.0,2022-10-10,51785.0,50대
44076288,정상회원,수지구-성복동,여,60.0,미신청,.,normal,5.0,2022-10-01,130510.0,60대
440913216,정상회원,수지구-신봉동,여,51.0,미신청,.,normal,1.0,2022-05-14,4977.0,50대
441002304,정상회원,수지구-풍덕천동,여,40.0,미신청,.,normal,5.0,2022-09-02,13880.0,40대
441432896,정상회원,수지구-풍덕천동,여,72.0,미신청,.,normal,30.0,2022-09-30,240065.0,70대
441531264,정상회원,수지구-풍덕천동,여,53.0,미신청,.,normal,15.0,2022-07-17,199290.0,50대
441551680,탈퇴,기흥구-보정동,여,37.0,미신청,수신,normal,1.0,2022-06-09,23356.0,30대
441744704,정상회원,수지구-풍덕천동,여,46.0,미신청,.,normal,9.0,2022-04-28,88064.0,40대
441813376,정상회원,수지구-성복동,여,57.0,신청,.,normal,33.0,2022-10-25,429805.0,50대
441876480,정상회원,분당구-판교동,여,39.0,미신청,수신,normal,74.0,2022-10-28,589834.0,30대
441980416,정상회원,수지구-동천동,여,82.0,미신청,.,normal,1.0,2022-07-26,19910.0,80대
442112192,정상회원,기타-기타,여,38.0,신청,.,normal,45.0,2022-10-14,545992.0,30대
442316352,정상회원,수지구-동천동,여,58.0,미신청,.,normal,4.0,2022-05-16,25653.0,50대
442451840,정상회원,기타-기타,여,73.0,미신청,.,normal,2.0,2022-10-19,54370.0,70대
442509376,정상회원,기흥구-언남동,여,45.0,미신청,.,normal,3.0,2022-04-19,8998.0,40대
442656000,정상회원,수원 권선구-기타,여,64.0,미신청,.,normal,23.0,2022-10-13,291952.0,60대
443129280,정상회원,수지구-기타,여,49.0,미신청,.,normal,3.0,2022-04-28,37139.0,40대
44317568,정상회원,기타-기타,여,58.0,미신청,.,normal,1.0,2022-07-21,12061.0,50대
443223936,정상회원,수지구-풍덕천동,여,43.0,미신청,.,normal,1.0,2022-02-19,8041.0,40대
443272192,정상회원,수지구-성복동,여,67.0,신청,.,normal,25.0,2022-10-07,558242.0,60대
443387264,정상회원,기타-기타,여,59.0,미신청,.,normal,2.0,2022-10-28,59346.0,50대
443424384,정상회원,수지구-풍덕천동,여,50.0,미신청,.,normal,9.0,2022-05-28,199693.0,50대
443530176,정상회원,중원구-여수동,여,60.0,신청,.,normal,64.0,2022-10-29,821088.0,60대
443533888,정상회원,수지구-풍덕천동,여,42.0,미신청,.,normal,113.0,2022-10-28,1604350.0,40대
443546880,정상회원,기타-기타,여,53.0,미신청,.,normal,1.0,2022-01-08,11104.0,50대
443635968,정상회원,수지구-신봉동,여,61.0,미신청,.,normal,7.0,2022-08-22,84713.0,60대
443674944,정상회원,수지구-성복동,여,45.0,미신청,.,normal,3.0,2022-07-14,14358.0,40대
444023872,정상회원,수지구-풍덕천동,여,72.0,미신청,.,normal,11.0,2022-09-22,146917.0,70대
444354240,정상회원,서울 강남구-기타,여,65.0,신청,.,normal,25.0,2022-10-12,319420.0,60대
444491584,정상회원,수지구-풍덕천동,여,86.0,미신청,.,normal,14.0,2022-09-19,190580.0,80대
444504576,탈퇴,기타-기타,여,45.0,미신청,.,normal,6.0,2022-08-22,1148.0,40대
444617792,정상회원,수지구-상현동,여,59.0,미신청,.,VIP,456.0,2022-10-30,5533183.0,50대
444760704,정상회원,수지구-신봉동,여,48.0,미신청,.,normal,24.0,2022-10-05,247726.0,40대
44486464,정상회원,수지구-상현동,여,49.0,미신청,.,normal,10.0,2022-10-19,100891.0,40대
445059520,정상회원,기타-기타,여,69.0,미신청,.,normal,3.0,2022-08-24,43074.0,60대
445070656,정상회원,수지구-풍덕천동,여,45.0,미신청,.,normal,2.0,2022-01-31,5743.0,40대
445115200,정상회원,수지구-상현동,여,46.0,미신청,.,normal,20.0,2022-09-13,253276.0,40대
445122624,정상회원,수지구-풍덕천동,여,66.0,미신청,.,normal,28.0,2022-10-30,329925.0,60대
445131904,정상회원,수지구-풍덕천동,여,58.0,미신청,.,normal,47.0,2022-10-28,465873.0,50대
445156032,정상회원,수원 영통구-기타,여,40.0,미신청,.,normal,5.0,2022-08-27,188378.0,40대
445224704,정상회원,수지구-성복동,여,58.0,미신청,.,normal,10.0,2022-09-18,166172.0,50대
445272960,정상회원,수지구-풍덕천동,여,69.0,미신청,.,normal,2.0,2022-02-28,7754.0,60대
445360192,정상회원,기타-기타,여,42.0,미신청,.,normal,18.0,2022-03-30,174593.0,40대
445408448,정상회원,수지구-풍덕천동,여,40.0,미신청,수신,VIP,87.0,2022-10-28,777914.0,40대
445772224,정상회원,수지구-상현동,여,48.0,미신청,수신,normal,82.0,2022-10-22,996551.0,40대
44620096,정상회원,수지구-풍덕천동,여,52.0,미신청,.,normal,7.0,2022-09-18,130563.0,50대
446329024,정상회원,분당구-판교동,여,40.0,신청,.,normal,67.0,2022-08-10,538047.0,40대
446416256,정상회원,기흥구-상하동,여,37.0,미신청,수신,normal,1.0,2022-10-19,8041.0,30대
446603712,정상회원,기타-기타,여,31.0,미신청,.,normal,6.0,2022-03-30,106536.0,30대
446661248,정상회원,수지구-동천동,여,39.0,미신청,수신,normal,4.0,2022-07-06,35704.0,30대
44666496,정상회원,기타-기타,여,47.0,미신청,수신,normal,1.0,2022-10-23,7466.0,40대
446724352,정상회원,수지구-풍덕천동,여,47.0,미신청,.,normal,5.0,2022-10-29,34173.0,40대
446967488,정상회원,수지구-신봉동,여,56.0,미신청,.,normal,1.0,2022-02-24,7562.0,50대
447071424,정상회원,기타-기타,여,66.0,미신청,.,normal,21.0,2022-04-15,275581.0,60대
447101120,정상회원,수정구-기타,여,64.0,미신청,.,normal,3.0,2022-08-02,25844.0,60대
447199488,정상회원,기타-기타,여,54.0,미신청,수신,normal,1.0,2022-06-17,27950.0,50대
447503872,정상회원,기흥구-신갈동,여,54.0,미신청,.,normal,11.0,2022-05-28,87777.0,50대
447524288,정상회원,수지구-풍덕천동,여,52.0,미신청,.,normal,33.0,2022-10-20,289459.0,50대
447739584,정상회원,수지구-풍덕천동,여,46.0,미신청,수신,normal,75.0,2022-10-21,666614.0,40대
447754432,정상회원,수지구-풍덕천동,여,44.0,미신청,.,normal,10.0,2022-10-15,78202.0,40대
447958592,정상회원,기타-기타,여,38.0,미신청,.,normal,1.0,2022-01-01,9189.0,30대
447960448,정상회원,수지구-상현동,여,51.0,신청,.,normal,18.0,2022-10-12,503109.0,50대
448255552,정상회원,기흥구-동백동,여,42.0,미신청,.,normal,41.0,2022-10-16,287449.0,40대
448439296,정상회원,분당구-정자동,여,47.0,미신청,.,normal,2.0,2022-03-14,25748.0,40대
44844672,정상회원,수지구-죽전동,여,56.0,미신청,.,normal,22.0,2022-09-03,174212.0,50대
448507968,정상회원,수지구-동천동,여,49.0,미신청,.,normal,9.0,2022-10-23,70642.0,40대
448552512,정상회원,분당구-야탑동,여,44.0,미신청,.,normal,25.0,2022-10-30,378672.0,40대
448610048,정상회원,수지구-풍덕천동,여,42.0,미신청,.,normal,64.0,2022-10-15,477881.0,40대
448814208,정상회원,수지구-풍덕천동,여,65.0,미신청,.,normal,5.0,2022-05-26,71599.0,60대
448932992,정상회원,수지구-풍덕천동,여,54.0,미신청,.,normal,27.0,2022-10-27,394084.0,50대
449265216,정상회원,수지구-기타,남,52.0,미신청,.,normal,1.0,2022-04-24,4403.0,50대
449280064,정상회원,기타-기타,여,41.0,미신청,.,normal,3.0,2022-09-14,26706.0,40대
449489792,정상회원,수지구-풍덕천동,여,72.0,미신청,.,normal,37.0,2022-10-19,313874.0,70대
449714368,정상회원,수지구-풍덕천동,여,47.0,미신청,.,normal,8.0,2022-08-22,46808.0,40대
449736640,정상회원,수지구-풍덕천동,여,37.0,미신청,.,normal,1.0,2022-02-27,2489.0,30대
449777472,정상회원,수지구-풍덕천동,여,75.0,미신청,.,normal,26.0,2022-09-22,209391.0,70대
